Name,Price,Image,Link
LIGHTWEIGHT SUEDE LOAFERS,"Rs.4,950.00",https://cdn.shopify.com/s/files/1/0537/9771/6146/files/MFS24LF001-OLIVE-SUEDE-SLIP-ON-LOAFERS_2.jpg?v=1710412052&width=1080,https://lamaretail.com/collections/man-ss-24-all/products/lightweight-suede-loafers-mfs24lf001-olive
BASIC BUTTON DOWN SHIRT,"Rs.4,950.00",https://cdn.shopify.com/s/files/1/0537/9771/6146/files/MAS24TP021-WHITE-BASIC-BUTTON-DOWN-SHIRT_2_f6ba9f18-dff8-4158-aa1b-c2e6c1f48031.jpg?v=1713437620&width=1080,https://lamaretail.com/collections/man-ss-24-all/products/basic-button-down-shirt-mas24tp021-white
BUTTON DOWN SHIRT,"Rs.4,950.00",https://cdn.shopify.com/s/files/1/0537/9771/6146/files/MAS24TP018-BEGIE-BUTTON-DOWN-SHIRT_4.jpg?v=1713787101&width=1080,https://lamaretail.com/collections/man-ss-24-all/products/button-down-shirt-mas24tp018-beige
LIGHTWEIGHT SUEDE LOAFERS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/lightweight-suede-loafers-mfs24lf001-sand
BASIC BUTTON DOWN SHIRT,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/basic-button-down-shirt-mas24tp021-sky-blue
BAND COLLAR SHIRT,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/band-collar-shirt-mas24tp020-melange-navy
LINEN BUTTON COLLAR SHIRT,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/linen-button-collar-shirt-mas24tp019-green
CLASSIC LEATHER BOAT SHOES,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/classic-leather-boat-shoes-mfs24bs003-dark-brown
BUTTON DOWN SHIRT,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/button-down-shirt-mas24tp018-mustard
DENIM SHIRT WITH POCKET,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/denim-shirt-with-pocket-mas24tp048-light-bluie
LEATHER BOAT SHOES,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/leather-boat-shoes-mfs24bs001-taupe
ROUND NECK T-SHIRT,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/round-neck-t-shirt-mas24tp001-light-blue
ROUND NECK T-SHIRT,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/round-neck-t-shirt-mas24tp001-black
BASIC HENLEY,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/basic-henley-mas24tp047-all-black
JACQUARD TEE,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/jacquard-tee-mas24tp011-white
CARGO PANTS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/cargo-pants-hsamwb0002-navy
JACQUARD TEE,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/jacquard-tee-mas24tp011-black
ROUND NECK T-SHIRT,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/basic-slim-fit-tee-mas24tp001-white
ROUND NECK T-SHIRT,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/round-neck-t-shirt-mas24tp001-heather-charcoal
JACQUARD TURN-UP TROUSER,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/jacquard-turn-up-trouser-mas24bt011-black
ROUND NECK T-SHIRT,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/round-neck-t-shirt-mas24tp001-dark-olive
JACQUARD TURN-UP TROUSER,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/jacquard-turn-up-trouser-mas24bt011-slate-brown
STRAIGHT FIT TROUSER,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/straight-fit-trouser-mas24bt006-navy
STRAIGHT FIT TROUSER,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/straight-fit-trouser-mas24bt006-black
BASIC SHORTS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/basic-shorts-mas24bt002-khaki
POPLIN POCKET SHIRT,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/poplin-pocket-shirt-hummst0017-white
LINEN BUTTON DOWN SHIRT,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/linen-button-down-shirt-udcmwt0006-white
POPLIN POCKET SHIRT,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/poplin-pocket-shirt-hummst0017-navy
BASIC SHORTS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/basic-shorts-mas24bt002-black
POPLIN POCKET SHIRT,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/poplin-pocket-shirt-hummst0017-black
PREMIUM LINEN TURN UP PANTS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/premium-linen-turn-up-pants-udcmwb0008-black
LINEN BUTTON DOWN SHIRT,"Rs.4,950.00",https://cdn.shopify.com/s/files/1/0537/9771/6146/files/UDCMWT0006-OLIVE_1.jpg?v=1707991238&width=1080,https://lamaretail.com/collections/man-ss-24-all/products/linen-button-down-shirt-udcmwt0006-olive
BASIC SHIRT,"Rs.4,950.00",https://cdn.shopify.com/s/files/1/0537/9771/6146/files/UDCMWT0005-BLACK-BASIC-SHIRT_2_867c0624-b45c-4887-b9bc-8e2dc0a386a0.jpg?v=1697729441&width=1080,https://lamaretail.com/collections/man-ss-24-all/products/basic-shirt-udcmwt0005-black
CAFFEINE DISCO,"Rs.4,950.00",https://cdn.shopify.com/s/files/1/0537/9771/6146/files/CAFFEINEDISCO.jpg?v=1707713297&width=1080,https://lamaretail.com/collections/man-ss-24-all/products/caffeine-disco-omgprf0004-orange
PREMIUM LINEN BLAZER,"Rs.4,950.00",https://cdn.shopify.com/s/files/1/0537/9771/6146/files/UDCMWT0009-CREAM-PREMIUM-LINEN-BLAZER_4_7b1e7d1b-82da-4b35-96a1-b0a460bfe19c.jpg?v=1698388005&width=1080,https://lamaretail.com/collections/man-ss-24-all/products/premium-linen-blazer-udcmwt0009-white
BASIC SHIRT,"Rs.4,950.00",https://cdn.shopify.com/s/files/1/0537/9771/6146/files/UDCMWT0005-NAVY-BASIC-SHIRT_1_dcf05944-9368-4d75-96cb-e51364aae8b8.jpg?v=1697729355&width=1080,https://lamaretail.com/collections/man-ss-24-all/products/basic-shirt-udcmwt0005-navy
PREMIUM LINEN BLAZER,"Rs.4,950.00",https://cdn.shopify.com/s/files/1/0537/9771/6146/files/UDCMWT0009-BEIGE-PREMIUM-LINEN-BLAZER_2_538b6f5e-cfa7-452b-80a8-f12fc54074d2.jpg?v=1698387987&width=1080,https://lamaretail.com/collections/man-ss-24-all/products/premium-linen-blazer-udcmwt0009-beige
LINEN BUTTON DOWN SHIRT,"Rs.4,950.00",https://cdn.shopify.com/s/files/1/0537/9771/6146/files/UDCMWT0006-SKY-BLUE_1.jpg?v=1707991222&width=1080,https://lamaretail.com/collections/man-ss-24-all/products/linen-button-down-shirt-udcmwt0006-sky-blue
BASIC SHIRT,"Rs.4,950.00",https://cdn.shopify.com/s/files/1/0537/9771/6146/files/UDCMWT0005-CHOCOLATE-BASICSHIRT_2_c9531f0b-de95-4c53-ac32-e781ceb92ac1.jpg?v=1697729344&width=1080,https://lamaretail.com/collections/man-ss-24-all/products/basic-shirt-udcmwt0005-brown
PREMIUM LINEN BLAZER,"Rs.4,950.00",https://cdn.shopify.com/s/files/1/0537/9771/6146/files/UDCMWT0009-NAVY-PREMIUM-LINEN-BLAZER_2_75fe2f5c-946f-4d10-a699-2753661ae06a.jpg?v=1698387656&width=1080,https://lamaretail.com/collections/man-ss-24-all/products/premium-linen-blazer-udcmwt0009-royal-blue
BASIC SHIRT,"Rs.4,950.00",https://cdn.shopify.com/s/files/1/0537/9771/6146/files/UDCMWT0005-BEIGE-BASIC-SHIRT_4.jpg?v=1697729204&width=1080,https://lamaretail.com/collections/man-ss-24-all/products/basic-shirt-udcmwt0005-beige
CLASSIC LEATHER SLIP-ONS,"Rs.4,950.00",https://cdn.shopify.com/s/files/1/0537/9771/6146/files/SHFMWS0043-BURGUNDY-CLASSIC-LEATHER-SLIP-ONS_2.jpg?v=1708081651&width=1080,https://lamaretail.com/collections/man-ss-24-all/products/classic-leather-slip-ons-shfmws0043-burgundy
TEXTURED PANTS,"Rs.4,950.00",https://cdn.shopify.com/s/files/1/0537/9771/6146/files/UDCMWB0010-BLACK-TEXTURED-PANTS_1.jpg?v=1697735002&width=1080,https://lamaretail.com/collections/man-ss-24-all/products/textured-pants-udcmwb0010-black
PREMIUM LINEN CLASSIC PANTS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/premium-linen-classic-pants-udcmwb0009-royal-blue
SLIP-ON LEATHER SNEAKERS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/slip-on-leather-sneakers-shfmws0036-white
CLASSIC LEATHER SLIP-ONS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/classic-leather-slip-ons-shfmws0043-olive
PREMIUM LINEN TURN UP PANTS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/premium-linen-turn-up-pants-udcmwb0008-navy
CLASSIC LEATHER SLIP-ONS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/classic-leather-slip-ons-shfmws0043-navy
CLASSIC LEATHER SLIP-ONS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/classic-leather-slip-ons-shfmws0043-black
SLIP-ON LEATHER SNEAKERS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/slip-on-leather-sneakers-shfmws0036-black
LEATHER SLIPPERS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/leather-slippers-shfmws0025-dark-navy
BROUGE LEATHER LOAFERS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/brouge-leather-loafers-shfmws0034-navy
BROUGE LEATHER LOAFERS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/brouge-leather-loafers-shfmws0034-chocolate
BOW LEATHER LOAFERS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/bow-leather-loafers-shfmws0033-chocolate
CLASSIC LEATHER LOAFERS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/classic-leather-loafers-shfmws0032-black
CROSSOVER LEATHER SLIPPERS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/crossover-leather-slippers-shfmws0027-cognac
CROSSOVER LEATHER SLIPPERS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/crossover-leather-slippers-shfmws0027-coffee
TASSEL LOAFERS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/tassel-loafers-shfmws0029-coffee
LEATHER SLIPPERS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/leather-slippers-shfmws0026-dark-navy
TASSEL LOAFERS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/tassel-loafers-shfmws0029-navy
LEATHER SANDALS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/leather-sandals-shfmws0028-black
LEATHER SLIPPERS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/leather-slippers-shfmws0025-caramel
CLASSIC LEATHER MOCCASINS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/classic-leather-moccasins-shfmws0023-navy
LEATHER SLIPPERS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/leather-slippers-shfmws0024-dark-brown
LEATHER SLIPPERS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/leather-slippers-shfmws0024-black
CLASSIC LEATHER MOCCASINS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/classic-leather-moccasins-shfmws0023-olive
LEATHER LOAFERS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/leather-loafers-shfmws0020-honey
TEXTURED LEATHER SNEAKERS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/textured-leather-sneakers-shfmws0018-white
TEXTURED LEATHER SNEAKERS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/textured-leather-sneakers-shfmws0018-taupe
EASY CHINO PANTS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/easy-chino-pants-hsamwb0005-white
TEXTURED LEATHER SNEAKERS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/textured-leather-sneakers-shfmws0018-black
CARGO PANTS,"Rs.4,950.00",https://cdn.shopify.com/s/files/1/0537/9771/6146/files/HSAMWB0002-BLACK-CARGO-PANTS_4.jpg?v=1701669012&width=1080,https://lamaretail.com/collections/man-ss-24-all/products/cargo-pants-hsamwb0002-black
SLIP ON LOAFERS,"Rs.4,950.00",https://cdn.shopify.com/s/files/1/0537/9771/6146/files/SHFMSS0009-CAMEL-SLIP-ON-LOAFERS_2.jpg?v=1708238412&width=1080,https://lamaretail.com/collections/man-ss-24-all/products/slip-on-loafers-shfmss0009-camel
SHORTS WITH SIDE PANEL,"Rs.4,950.00",https://cdn.shopify.com/s/files/1/0537/9771/6146/files/SAPMWB0004-BLACK-SHORTS-WITH-SIDE-PANEL_5.jpg?v=1700473629&width=1080,https://lamaretail.com/collections/man-ss-24-all/products/shorts-with-side-panel-sapmwb0004-black
DRAWSTRING LINEN SHORTS,"Rs.4,950.00",https://cdn.shopify.com/s/files/1/0537/9771/6146/files/BSLMSB0003-BEIGE-LINEN-DRAWSTRING-SHORTS_1_f917569a-ca61-4d80-8388-00bfc3ab00d7.webp?v=1683797394&width=1080,https://lamaretail.com/collections/man-ss-24-all/products/linen-drawstring-shorts-bslmsb0003-beige
SLIP ON LOAFERS,"Rs.4,950.00",https://cdn.shopify.com/s/files/1/0537/9771/6146/files/SHFMSS0009-NAVY-SLIP-ON-LOAFERS_2_0c8941ca-e67f-4527-bd21-cda7aa056de7.jpg?v=1708238422&width=1080,https://lamaretail.com/collections/man-ss-24-all/products/slip-on-loafers-shfmss0009-navy
LINEN TURN-UP PANTS,"Rs.4,950.00",https://cdn.shopify.com/s/files/1/0537/9771/6146/files/BSLMSB0002-WHITE-LINEN-TURNUP-PANTS_15.jpg?v=1692160071&width=1080,https://lamaretail.com/collections/man-ss-24-all/products/linen-turn-up-pants-bslmsb0002-white
DRAWSTRING LINEN SHORTS,"Rs.4,950.00",https://cdn.shopify.com/s/files/1/0537/9771/6146/files/BSLMSB0003-BLACK-LINEN-DRAWSTRING-SHORTS_3.webp?v=1683286826&width=1080,https://lamaretail.com/collections/man-ss-24-all/products/linen-drawstring-shorts-bslmsb0003-black
BASIC TAPERED PANTS,"Rs.4,950.00",https://cdn.shopify.com/s/files/1/0537/9771/6146/products/BSLMSB0001-KHAKI-LINEN-PANTS_6.webp?v=1681983536&width=1080,https://lamaretail.com/collections/man-ss-24-all/products/basic-tapered-pants-bslmsb0001-khaki
LINEN TURN-UP PANTS,"Rs.4,950.00",https://cdn.shopify.com/s/files/1/0537/9771/6146/files/BSLMSB0002-BLACK-LINEN-TURNUP-PANTS_9_05495943-28e0-4486-9feb-9245fb46517c.webp?v=1685096746&width=1080,https://lamaretail.com/collections/man-ss-24-all/products/linen-turn-up-pants-bslmsb0002-black
BASIC TAPERED PANTS,"Rs.4,950.00",https://cdn.shopify.com/s/files/1/0537/9771/6146/products/BSLMSB0001-ICE-BLUE-LINEN-PANTS_3_3372d70b-6862-4aee-aaee-644372285987.webp?v=1681816218&width=1080,https://lamaretail.com/collections/man-ss-24-all/products/basic-tapered-pants-bslmsb0001-ice-blue
BASIC TAPERED PANTS,"Rs.4,950.00",https://cdn.shopify.com/s/files/1/0537/9771/6146/products/BSLMSB0001-BLACK-LINEN-PANTS_1.webp?v=1681815684&width=1080,https://lamaretail.com/collections/man-ss-24-all/products/basic-tapered-pants-bslmsb0001-black
BASIC TAPERED PANTS,"Rs.4,950.00",https://cdn.shopify.com/s/files/1/0537/9771/6146/products/BSLMSB0001-BEIGE-LINEN-PANTS_4.webp?v=1681468550&width=1080,https://lamaretail.com/collections/man-ss-24-all/products/basic-tapered-pants-bslmsb0001-beige
SLIP ON LOAFERS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/slip-on-loafers-shfmss0005-taupe
EVERYDAY SNEAKERS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/everyday-sneakers-shfmss0003-all-black
THE JOGGER,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/the-jogger-shfmss0001-black
GEL SHOE INSOLE,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/gel-shoe-insole-galsig0004-clear
GEL ARCH SUPPORT,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/gel-arch-support-galsig0003-clear
HEEL GEL TOE SUPPORT,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/heel-gel-toe-support-galsig0002-clear
HEEL GEL SUPPORT,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/heel-gel-support-galsig0001-clear
SHOE INSOLE,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/shoe-insole-galmip0001-blue
EVERYDAY SLIDES,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/everyday-slides-mfs24sl010-black
EVERYDAY SLIDES,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/everyday-slides-mfs24sl009-navy
EVERYDAY SLIDES,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/everyday-slides-mfs24sl009-foreset-green
TURN-UP JACQUARD PANTS,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/turn-up-jacquard-pants-mas24bt007-khaki
EVERYDAY SLIDES,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/soft-leather-slides-mfs24sl012-tan
MUSLIN SAFARI SHIRT,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/muslin-safari-shirt-mas24tp046-skin
SAGE & VELVET,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/sage-velvet-omgprf0013-beige
BASIC TEE,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/basic-tee-mas24tp013-black
WASHED LOOSE FIT T-SHIRT,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/washed-loose-fit-t-shirt-mas24tp012-navy
WASHED LOOSE FIT T-SHIRT,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/washed-loose-fit-t-shirt-mas24tp012-charcoal
ROUND NECK T-SHIRT,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/round-neck-t-shirt-mas24tp001-navy
ROUND NECK T-SHIRT,"Rs.4,950.00", ,https://lamaretail.com/collections/man-ss-24-all/products/round-neck-t-shirt-mas24tp001-dark-red
PREMIUM LINEN CLASSIC PANTS,"Rs.4,950.00",https://cdn.shopify.com/s/files/1/0537/9771/6146/files/UDCMWB0009-BEIGE-PREMIUM-LINEN-CLASSIC-PANTS_1.jpg?v=1698390057&width=1080,https://lamaretail.com/collections/man-ss-24-all/products/premium-linen-classic-pants-udcmwb0009-beige
LEATHER SLIPPERS,"Rs.4,950.00",https://cdn.shopify.com/s/files/1/0537/9771/6146/files/SHFMWS0026-LIGHT-GREY-LEATHER-SLIPPERS_1.jpg?v=1708154209&width=1080,https://lamaretail.com/collections/man-ss-24-all/products/leather-slippers-shfmws0026-light-grey
BASIC TAPERED PANTS,"Rs.4,950.00",https://cdn.shopify.com/s/files/1/0537/9771/6146/files/BSLMSB0001-SAND-BASIC-TAPERED-PANTS_2.jpg?v=1693203227&width=1080,https://lamaretail.com/collections/man-ss-24-all/products/basic-tapered-pants-bslmsb0001-sand
BASIC TAPERED PANTS,"Rs.4,950.00",https://cdn.shopify.com/s/files/1/0537/9771/6146/products/BSLMSB0001-WHITE-LINEN-PANTS_5_e7de6cbc-7893-47e2-a3a5-613adf9fd279.webp?v=1681713404&width=1080,https://lamaretail.com/collections/man-ss-24-all/products/basic-tapered-pants-bslmsb0001-white
BAND COLLAR SHIRT,"Rs.5,450.00",https://lamaretail.com/cdn/shop/files/MAS24TP022-NAVY-BAND-COLLAR-SHIRT_3.jpg?v=1715833930&width=1080,https://lamaretail.com/collections/man-shirts/products/band-collar-shirt-mas24tp022-navy
BAND COLLAR SHIRT,"Rs.5,450.00",https://lamaretail.com/cdn/shop/files/MAS24TP017-BEIGE-BAND-COLLAR-SHIRT_6.jpg?v=1715833369&width=1080,https://lamaretail.com/collections/man-shirts/products/band-collar-shirt-mas24tp017-beige
OVERSIZED BUTTON DOWN SHIRT,"Rs.5,450.00",https://lamaretail.com/cdn/shop/files/MAS24TP023-CAMEL-OVERSIZE-COTTON-BLEND-SHIRT_3_d95713fc-dc0e-42c7-8652-ef4a886a2d12.jpg?v=1711101725&width=1080,https://lamaretail.com/collections/man-shirts/products/oversized-button-down-shirt-mas24tp023-camel
COTTON STRIPED SHIRT,"Rs.5,450.00",https://lamaretail.com/cdn/shop/files/MAS24TP003-WHITE-COTTON-STRIPED-SHIRT_5.jpg?v=1710915257&width=1080,https://lamaretail.com/collections/man-shirts/products/cotton-striped-shirt-mas24tp003-off-white
BAND COLLAR SHIRT,"Rs.5,450.00",https://lamaretail.com/cdn/shop/files/MAS24TP066-ICE-BLUE-BAND-COLLAR-COTTON-BLEND-SHIRT_2_5addf2c1-5849-43b8-9124-00b9be573d92.jpg?v=1711347348&width=1080,https://lamaretail.com/collections/man-shirts/products/band-collar-shirt-mas24tp066-ice-blue
COTTON STRIPED SHIRT,"Rs.5,450.00",https://lamaretail.com/cdn/shop/files/MAS24TP003-BLACK-COTTON-STRIPED-SHIRT_5.jpg?v=1710915873&width=1080,https://lamaretail.com/collections/man-shirts/products/cotton-striped-shirt-mas24tp003-black
COTTON STRIPED SHIRT,"Rs.5,450.00",https://lamaretail.com/cdn/shop/files/MAS24TP003-BLUE-COTTON-STRIPED-SHIRT_11.jpg?v=1711701273&width=1080,https://lamaretail.com/collections/man-shirts/products/cotton-striped-shirt-mas24tp003-blue
POPLIN POCKET SHIRT,"Rs.5,450.00",https://lamaretail.com/cdn/shop/files/HUMMST0017-BLACK-POPLIN-POCKET-SHIRT_7.jpg?v=1709728726&width=1080,https://lamaretail.com/collections/man-shirts/products/poplin-pocket-shirt-hummst0017-black
OVERSHIRT WITH POCKETS,"Rs.5,450.00", ,https://lamaretail.com/collections/man-shirts/products/overshirt-with-pockets-hsamwt0010-black
LINEN BUTTON DOWN SHIRT,"Rs.5,450.00", ,https://lamaretail.com/collections/man-shirts/products/linen-button-down-shirt-udcmwt0006-camel
SAFARI BUTTON DOWN,"Rs.5,450.00", ,https://lamaretail.com/collections/man-shirts/products/safari-button-down-hummst0014-blue
RIBBED SHACEKET,"Rs.5,450.00", ,https://lamaretail.com/collections/man-shirts/products/ribbed-shaceket-cswmwt0001-white
EVERYDAY BUTTON COLLAR SHIRT,"Rs.5,450.00", ,https://lamaretail.com/collections/man-shirts/products/everyday-button-collar-shirt-hummst0013-yellow
PRINTED BUTTON DOWN SHIRT,"Rs.5,450.00", ,https://lamaretail.com/collections/man-shirts/products/printed-button-down-shirt-sfimwt0021-blue
DENIM BUTTON DOWN SHIRT,"Rs.5,450.00", ,https://lamaretail.com/collections/man-shirts/products/denim-button-down-shirt-sfimwt0019-blue
BUTTON DOWN SHIRT,"Rs.5,450.00", ,https://lamaretail.com/collections/man-shirts/products/button-down-shirt-sfimwt0012-grey
BUTTON DOWN SHIRT,"Rs.5,450.00", ,https://lamaretail.com/collections/man-shirts/products/button-down-shirt-sfimwt0006-beige
BUTTON DOWN SHIRT,"Rs.5,450.00", ,https://lamaretail.com/collections/man-shirts/products/button-down-shirt-sfimwt0002-navy
BASIC BUTTON DOWN SHIRT,"Rs.5,450.00", ,https://lamaretail.com/collections/man-shirts/products/basic-button-down-shirt-hummwt0002-off-white
BASIC BUTTON DOWN SHIRT,"Rs.5,450.00", ,https://lamaretail.com/collections/man-shirts/products/basic-button-down-shirt-hummwt0001-rust
OVERSIZED BUTTON DOWN SHIRT,"Rs.5,450.00", ,https://lamaretail.com/collections/man-shirts/products/oversized-button-down-shirt-mas24tp023-navy
SAFARI PRINTED SHIRT,"Rs.5,450.00", ,https://lamaretail.com/collections/man-shirts/products/safari-button-down-shirt-hummst0008-blue
BUTTON DOWN SHIRT,"Rs.5,450.00", ,https://lamaretail.com/collections/man-shirts/products/button-down-shirt-sfimwt0007-brown
BUTTON DOWN SHIRT,"Rs.5,450.00", ,https://lamaretail.com/collections/man-shirts/products/button-down-shirt-sfimwt0011-beige
COAST SAFARI SHIRT,"Rs.5,450.00", ,https://lamaretail.com/collections/man-shirts/products/coastal-safari-shirt-mas24tp036-sky-blue
LABYRINTH SAFARI SHIRT,"Rs.5,450.00", ,https://lamaretail.com/collections/man-shirts/products/labyrinth-safari-shirt-mas24tp035-green
TRACE SAFARI SHIRT,"Rs.5,450.00", ,https://lamaretail.com/collections/man-shirts/products/trace-safari-shirt-mas24tp034-acru
LINEN BUTTON COLLAR SHIRT,"Rs.5,450.00", ,https://lamaretail.com/collections/man-shirts/products/linen-button-collar-shirt-mas24tp019-green
GRAPHITE PRINTED SAFARI SHIRT,"Rs.5,450.00", ,https://lamaretail.com/collections/man-shirts/products/graphite-printed-safari-shirt-mas24tp050-light-grey
BAND COLLAR SHIRT,"Rs.5,450.00", ,https://lamaretail.com/collections/man-shirts/products/band-collar-shirt-mas24tp022-cobalt-blue
MUSLIN SAFARI SHIRT,"Rs.5,450.00", ,https://lamaretail.com/collections/man-shirts/products/muslin-safari-shirt-mas24tp046-off-white
VINTAGE PRINTED SHIRT,"Rs.5,450.00", ,https://lamaretail.com/collections/man-shirts/products/vintage-printed-shirt-mas24tp051-brown
BAND COLLAR SHIRT,"Rs.5,450.00", ,https://lamaretail.com/collections/man-shirts/products/band-collar-shirt-mas24tp020-melange-navy
SAFARI SHIRT,"Rs.5,450.00", ,https://lamaretail.com/collections/man-shirts/products/safari-shirt-mas24tp026-matcha-green
SAFARI SHIRT,"Rs.5,450.00", ,https://lamaretail.com/collections/man-shirts/products/safari-shirt-mas24tp026-black
BASIC BUTTON DOWN SHIRT,"Rs.5,450.00", ,https://lamaretail.com/collections/man-shirts/products/basic-button-down-shirt-mas24tp021-sky-blue
TEXTURED SAFARI SHIRT,"Rs.5,450.00",https://lamaretail.com/cdn/shop/files/MAS24TP044-NAVY-TEXTURED-SAFARI-SHIRT_7.jpg?v=1715765114&width=1080,https://lamaretail.com/collections/man-shirts/products/textured-safari-shirt-mas24tp044-navy
TEXTURED SAFARI SHIRT,"Rs.5,450.00",https://lamaretail.com/cdn/shop/files/MAS24TP044-BLACK-TEXTURED-SAFARI-SHIRT_4.jpg?v=1715837188&width=1080,https://lamaretail.com/collections/man-shirts/products/textured-safari-shirt-mas24tp044-black
CUTWORK SAFARI SHIRT,"Rs.5,450.00",https://lamaretail.com/cdn/shop/files/MAS24TP037-BLACK-LINEN-EMBROIDERED-SHIRT_4.jpg?v=1711611124&width=1080,https://lamaretail.com/collections/man-shirts/products/cutwork-safari-shirt-mas24tp037-black
