,Name,Price,Image,Link
62,Cotton Button-Up Shirt in Charcoal,"Rs.3,490",https://attirstore.com//attirstore.com/cdn/shop/files/IMG_9672copy_ac8fe186-6223-4326-b9a4-96019901f6d9.jpg?v=1710365949&width=533,https://attirstore.com/products/cotton-button-up-shirt-in-charcoal-ss24
63,Straight-Fit Pants in Flamingo,"Rs.3,290",https://attirstore.com//attirstore.com/cdn/shop/files/IMG_9619copy.jpg?v=1709744830&width=533,https://attirstore.com/products/straight-fit-pants-in-flamingo-ss24
64,Straight-Fit Pants in Navy,"Rs.3,290",https://attirstore.com//attirstore.com/cdn/shop/files/IMG_9399copy.jpg?v=1709752569&width=533,https://attirstore.com/products/straight-fit-pants-in-navy-ss24
65,Oversized Beige Print Shirt,"Rs.2,990",https://attirstore.com//attirstore.com/cdn/shop/files/IMG_7501copy.jpg?v=1709750582&width=533,https://attirstore.com/products/oversized-beige-print-shirt-ss24
66,Oversized Leaf Print Shirt,"Rs.2,990",https://attirstore.com//attirstore.com/cdn/shop/files/IMG_9491copy.jpg?v=1709744043&width=533,https://attirstore.com/products/oversized-leaf-print-shirt-ss24
67,Oversized Abstract Print Shirt,"Rs.2,990",https://attirstore.com//attirstore.com/cdn/shop/files/IMG_9398copy.jpg?v=1709743237&width=533,https://attirstore.com/products/oversized-abstract-print-shirt-ss24
68,Brown Abstract Print Shirt,"Rs.2,890",https://attirstore.com//attirstore.com/cdn/shop/files/4_3fe35968-3e45-48a2-b459-6a447732eea4.jpg?v=1707638747&width=533,https://attirstore.com/products/brown-abstract-print-shirt-ss24
69,Geometric Print Shirt,"Rs.2,890",https://attirstore.com//attirstore.com/cdn/shop/files/16_8dfe9b6b-ced6-4b62-84f1-69787d0631f0.jpg?v=1707116634&width=533,https://attirstore.com/products/geometric-print-shirt-ss24
70,Black Abstract Print Shirt,"Rs.2,890",https://attirstore.com//attirstore.com/cdn/shop/files/8_2ce2371b-a5f2-4109-b154-f93685373f2a.jpg?v=1707116728&width=533,https://attirstore.com/products/black-abstract-print-shirt-ss24
71,Leaf Print Shirt,"Rs.2,890",https://attirstore.com//attirstore.com/cdn/shop/files/2-1_1f5f75fb-07aa-4de8-abab-f24ace851f85.jpg?v=1708585597&width=533,https://attirstore.com/products/leaf-print-shirt-ss24
72,Textured-Knit T-shirt in Azure Blue,"Rs.1,790",https://attirstore.com//attirstore.com/cdn/shop/files/IMG_9383copy.jpg?v=1709752817&width=533,https://attirstore.com/products/textured-knit-t-shirt-in-azure-blue-ss24
73,Textured-Knit T-shirt in Sand,"Rs.1,790",https://attirstore.com//attirstore.com/cdn/shop/files/IMG_9059copy.jpg?v=1709734009&width=533,https://attirstore.com/products/textured-knit-t-shirt-in-sand-ss24
74,Textured-Knit T-shirt in Flamingo,"Rs.1,390",https://attirstore.com//attirstore.com/cdn/shop/files/12_ce914d9c-8240-4aa1-b38d-ebcff2e2e8ea.jpg?v=1708588197&width=533,https://attirstore.com/products/textured-knit-t-shirt-in-flamingo-ss24
75,Textured-Knit T-shirt in Heather Grey,"Rs.1,790",https://attirstore.com//attirstore.com/cdn/shop/files/4_11a63ce6-a6ce-427b-8ed7-941de385fe36.jpg?v=1708589846&width=533,https://attirstore.com/products/textured-knit-t-shirt-in-heather-grey-ss24
76,Waffle-Knit Revere Polo Shirt in Blue,"Rs.2,990",https://attirstore.com//attirstore.com/cdn/shop/files/IMG_7377-1copy_394412bf-a90d-43e4-a41b-e950313c9ebf.jpg?v=1715598746&width=533,https://attirstore.com/products/textured-knit-revere-polo-shirt-in-blue-ss24
77,Waffle-Knit Revere Polo Shirt in Black,"Rs.2,990",https://attirstore.com//attirstore.com/cdn/shop/files/47_03bd2e17-c57e-4ac2-ba7d-48ce674d864c1.jpg?v=1708625654&width=533,https://attirstore.com/products/textured-knit-revere-polo-shirt-in-black-ss24
78,Waffle-Knit Revere Polo Shirt in Shark Grey,"Rs.2,990",https://attirstore.com//attirstore.com/cdn/shop/files/IMG_7496copy.jpg?v=1709724708&width=533,https://attirstore.com/products/textured-knit-revere-polo-shirt-in-shark-grey-ss24
79,Revere Polo Shirt in Cloud Grey,"Rs.2,990",https://attirstore.com//attirstore.com/cdn/shop/files/17_56d82ee3-0cc1-4157-93f6-3afde21c37ea.jpg?v=1709719316&width=533,https://attirstore.com/products/revere-polo-shirt-in-cloud-grey-ss24
80,Revere Polo Shirt in Olive,"Rs.2,990",https://attirstore.com//attirstore.com/cdn/shop/files/A7908B68-51E3-4A9E-BB18-79DC1DA1C5D0.jpg?v=1710459820&width=533,https://attirstore.com/products/revere-polo-shirt-in-olive-ss24
81,Revere Polo Shirt in Navy Blue,"Rs.2,990",https://attirstore.com//attirstore.com/cdn/shop/files/478CB9B2-311E-4829-8C10-5D8BF5B4E988.jpg?v=1710392815&width=533,https://attirstore.com/products/revere-polo-shirt-in-navy-blue-ss24
82,Revere Polo Shirt in Deep Black,"Rs.2,990",https://attirstore.com//attirstore.com/cdn/shop/files/IMG_9309.jpg?v=1710453462&width=533,https://attirstore.com/products/revere-polo-shirt-in-deep-black-ss24
83,Waffle Textured Shirt in Midnight Blue,"Rs.3,490",https://attirstore.com//attirstore.com/cdn/shop/files/36_204c3923-8ebd-48ed-b7e9-471858000dca.jpg?v=1708586962&width=533,https://attirstore.com/products/waffle-textured-shirt-in-midnight-blue-ss24
84,Waffle Textured Shirt in Beige,"Rs.3,490",https://attirstore.com//attirstore.com/cdn/shop/files/33_741451db-14ec-49cf-848f-4c155f4406e2.jpg?v=1708586439&width=533,https://attirstore.com/products/waffle-textured-shirt-in-beige-ss24
85,Oversized T-shirt in Grey,"Rs.1,890",https://attirstore.com//attirstore.com/cdn/shop/files/IMG_9548copy_5752e02a-0ccf-439a-a470-441e6f6ace32.jpg?v=1709744382&width=533,https://attirstore.com/products/oversized-t-shirt-in-grey-ss24
86,Pull On Pants in Stone,"Rs.4,490",https://attirstore.com//attirstore.com/cdn/shop/files/stone1.jpg?v=1717855578&width=533,https://attirstore.com/products/pull-on-pants-in-stone-ss24
87,Pull On Pants in Black,"Rs.4,490",https://attirstore.com//attirstore.com/cdn/shop/files/IMG_7469copy.jpg?v=1709724509&width=533,https://attirstore.com/products/pull-on-pants-in-black-ss24
